Year,Date,CPI component,pct_change
1989,1989-04-01,Clothing,216.2
1989,1989-04-01,Footwear including repairs,163.3
1989,1989-04-01,Actual rents for housing,36
1989,1989-04-01,Regular maintenance and repair of the dwelling,42.3
1989,1989-04-01,Water supply and misc. services for the dwelling,26.7
1989,1989-04-01,"Electricity, gas and other fuels",31.3
1989,1989-04-01,"Furniture, furnishings and carpets",66.4
1989,1989-04-01,Household textiles,125.9
1989,1989-04-01,"Household appliances, fitting and repairs",110
1989,1989-04-01,"Glassware, tableware and household utensils",85.7
1989,1989-04-01,Tools and equipment for house and garden,73.1
1989,1989-04-01,Goods and services for routine maintenance,45.1
1989,1989-04-01,Medical products appliances and equipment,56.9
1989,1989-04-01,Out-patient services:,NA
1989,1989-04-01,Hospital services,NA
1989,1989-04-01,Purchase of vehicles,94.3
1989,1989-04-01,Operation of personal transport equipment,31.9
1989,1989-04-01,Transport services,24.3
1989,1989-04-01,Postal services,26.9
1989,1989-04-01,Audio-visual equipment and related products,722.5
1989,1989-04-01,Other major durables for recreation and culture,NA
1989,1989-04-01,Other recreational items and equipment gardens & pets,97.8
1989,1989-04-01,Recreational and cultural services,36.1
1989,1989-04-01,"Books, newspapers and stationery",40.1
1989,1989-04-01,Package holiday,NA
1989,1989-04-01,Cpi index 10.4 tertiary education,NA
1989,1989-04-01,Catering services,35.7
1989,1989-04-01,Accommodation services,NA
1989,1989-04-01,Personal care,54.5
1989,1989-04-01,Personal effects n.e.c.,69.8
1989,1989-04-01,Social protection,NA
1989,1989-04-01,Insurance,23.6
1989,1989-04-01,Financial services n.e.c.,99.6
1989,1989-04-01,Other services nec,35.9
1989,1989-05-01,Cpi index 00: all items,52.2
1989,1989-05-01,Food,51.5
1989,1989-05-01,Non-alcoholic beverages,50.4
1989,1989-05-01,Alcoholic beverages,57.8
1989,1989-05-01,Tobacco,17
1989,1989-05-01,Clothing,217.6
1989,1989-05-01,Footwear including repairs,164.2
1989,1989-05-01,Actual rents for housing,36.1
1989,1989-05-01,Regular maintenance and repair of the dwelling,42.4
1989,1989-05-01,Water supply and misc. services for the dwelling,26.3
1989,1989-05-01,"Electricity, gas and other fuels",31.6
1989,1989-05-01,"Furniture, furnishings and carpets",66.7
1989,1989-05-01,Household textiles,125.9
1989,1989-05-01,"Household appliances, fitting and repairs",110.2
1989,1989-05-01,"Glassware, tableware and household utensils",86
1989,1989-05-01,Tools and equipment for house and garden,73.5
1989,1989-05-01,Goods and services for routine maintenance,45.4
1989,1989-05-01,Medical products appliances and equipment,57.3
1989,1989-05-01,Out-patient services:,NA
1989,1989-05-01,Hospital services,NA
1989,1989-05-01,Purchase of vehicles,94.5
1989,1989-05-01,Operation of personal transport equipment,32.4
1989,1989-05-01,Transport services,24.6
1989,1989-05-01,Postal services,26.9
1989,1989-05-01,Audio-visual equipment and related products,721.7
1989,1989-05-01,Other major durables for recreation and culture,NA
1989,1989-05-01,Other recreational items and equipment gardens & pets,97.9
1989,1989-05-01,Recreational and cultural services,36.4
1989,1989-05-01,"Books, newspapers and stationery",41.2
1989,1989-05-01,Package holiday,NA
1989,1989-05-01,Cpi index 10.4 tertiary education,NA
1989,1989-05-01,Catering services,35.8
1989,1989-05-01,Accommodation services,NA
1989,1989-05-01,Personal care,54.8
1989,1989-05-01,Personal effects n.e.c.,70
1989,1989-05-01,Social protection,NA
1989,1989-05-01,Insurance,23.6
1989,1989-05-01,Financial services n.e.c.,99.8
1989,1989-05-01,Other services nec,35.8
1989,1989-06-01,Cpi index 00: all items,52.3
1989,1989-06-01,Food,51.6
1989,1989-06-01,Non-alcoholic beverages,50.5
1989,1989-06-01,Alcoholic beverages,58
1989,1989-06-01,Tobacco,17
1989,1989-06-01,Clothing,218
1989,1989-06-01,Footwear including repairs,164.7
1989,1989-06-01,Actual rents for housing,36.2
1989,1989-06-01,Regular maintenance and repair of the dwelling,42.6
1989,1989-06-01,Water supply and misc. services for the dwelling,26.3
1989,1989-06-01,"Electricity, gas and other fuels",32
1989,1989-06-01,"Furniture, furnishings and carpets",66.7
1989,1989-06-01,Household textiles,126
1989,1989-06-01,"Household appliances, fitting and repairs",110.1
1989,1989-06-01,"Glassware, tableware and household utensils",86.4
1989,1989-06-01,Tools and equipment for house and garden,73.6
1989,1989-06-01,Goods and services for routine maintenance,45.7
1989,1989-06-01,Medical products appliances and equipment,57.6
1989,1989-06-01,Out-patient services:,NA
1989,1989-06-01,Hospital services,NA
1989,1989-06-01,Purchase of vehicles,95
1989,1989-06-01,Operation of personal transport equipment,32.5
1989,1989-06-01,Transport services,24.9
1989,1989-06-01,Postal services,26.9
1989,1989-06-01,Audio-visual equipment and related products,720.8
1989,1989-06-01,Other major durables for recreation and culture,NA
1989,1989-06-01,Other recreational items and equipment gardens & pets,98.2
1989,1989-06-01,Recreational and cultural services,36.4
1989,1989-06-01,"Books, newspapers and stationery",41.4
1989,1989-06-01,Package holiday,NA
1989,1989-06-01,Cpi index 10.4 tertiary education,NA
1989,1989-06-01,Catering services,36
1989,1989-06-01,Accommodation services,NA
1989,1989-06-01,Personal care,54.9
1989,1989-06-01,Personal effects n.e.c.,70
1989,1989-06-01,Social protection,NA
1989,1989-06-01,Insurance,23.6
1989,1989-06-01,Financial services n.e.c.,99.9
1989,1989-06-01,Other services nec,35.5
1989,1989-07-01,Cpi index 00: all items,52.3
1989,1989-07-01,Food,51.3
1989,1989-07-01,Non-alcoholic beverages,50.7
1989,1989-07-01,Alcoholic beverages,58.1
1989,1989-07-01,Tobacco,17
1989,1989-07-01,Clothing,212.9
1989,1989-07-01,Footwear including repairs,163.9
1989,1989-07-01,Actual rents for housing,36.2
1989,1989-07-01,Regular maintenance and repair of the dwelling,42.9
1989,1989-07-01,Water supply and misc. services for the dwelling,26.3
1989,1989-07-01,"Electricity, gas and other fuels",32.2
1989,1989-07-01,"Furniture, furnishings and carpets",66.4
1989,1989-07-01,Household textiles,124.2
1989,1989-07-01,"Household appliances, fitting and repairs",109.9
1989,1989-07-01,"Glassware, tableware and household utensils",86.8
1989,1989-07-01,Tools and equipment for house and garden,74.3
1989,1989-07-01,Goods and services for routine maintenance,45.9
1989,1989-07-01,Medical products appliances and equipment,57.8
1989,1989-07-01,Out-patient services:,NA
1989,1989-07-01,Hospital services,NA
1989,1989-07-01,Purchase of vehicles,95.2
1989,1989-07-01,Operation of personal transport equipment,32.3
1989,1989-07-01,Transport services,24.9
1989,1989-07-01,Postal services,26.9
1989,1989-07-01,Audio-visual equipment and related products,719.9
1989,1989-07-01,Other major durables for recreation and culture,NA
1989,1989-07-01,Other recreational items and equipment gardens & pets,98.7
1989,1989-07-01,Recreational and cultural services,36.6
1989,1989-07-01,"Books, newspapers and stationery",41.5
1989,1989-07-01,Package holiday,NA
1989,1989-07-01,Cpi index 10.4 tertiary education,NA
1989,1989-07-01,Catering services,36.2
1989,1989-07-01,Accommodation services,NA
1989,1989-07-01,Personal care,55.3
1989,1989-07-01,Personal effects n.e.c.,69.9
1989,1989-07-01,Social protection,NA
1989,1989-07-01,Insurance,23.6
1989,1989-07-01,Financial services n.e.c.,102.8
1989,1989-07-01,Other services nec,35.5
1989,1989-08-01,Cpi index 00: all items,52.4
1989,1989-08-01,Food,51.5
1989,1989-08-01,Non-alcoholic beverages,51
1989,1989-08-01,Alcoholic beverages,58.3
1989,1989-08-01,Tobacco,17
1989,1989-08-01,Clothing,212.9
1989,1989-08-01,Footwear including repairs,164.3
1989,1989-08-01,Actual rents for housing,36.3
1989,1989-08-01,Regular maintenance and repair of the dwelling,43
1989,1989-08-01,Water supply and misc. services for the dwelling,26
1989,1989-08-01,"Electricity, gas and other fuels",32.3
1989,1989-08-01,"Furniture, furnishings and carpets",66.6
1989,1989-08-01,Household textiles,126.1
1989,1989-08-01,"Household appliances, fitting and repairs",109.6
1989,1989-08-01,"Glassware, tableware and household utensils",87.5
1989,1989-08-01,Tools and equipment for house and garden,74.8
1989,1989-08-01,Goods and services for routine maintenance,46
1989,1989-08-01,Medical products appliances and equipment,58.2
1989,1989-08-01,Out-patient services:,NA
1989,1989-08-01,Hospital services,NA
1989,1989-08-01,Purchase of vehicles,95.2
1989,1989-08-01,Operation of personal transport equipment,31.9
1989,1989-08-01,Transport services,24.9
1989,1989-08-01,Postal services,26.9
1989,1989-08-01,Audio-visual equipment and related products,719.6
1989,1989-08-01,Other major durables for recreation and culture,NA
1989,1989-08-01,Other recreational items and equipment gardens & pets,98.6
1989,1989-08-01,Recreational and cultural services,36.8
1989,1989-08-01,"Books, newspapers and stationery",41.5
1989,1989-08-01,Package holiday,NA
1989,1989-08-01,Cpi index 10.4 tertiary education,NA
1989,1989-08-01,Catering services,36.5
1989,1989-08-01,Accommodation services,NA
1989,1989-08-01,Personal care,55.5
1989,1989-08-01,Personal effects n.e.c.,70
1989,1989-08-01,Social protection,NA
1989,1989-08-01,Insurance,23.7
1989,1989-08-01,Financial services n.e.c.,102.4
1989,1989-08-01,Other services nec,35.4
1989,1989-09-01,Cpi index 00: all items,52.7
1989,1989-09-01,Food,51.9
1989,1989-09-01,Non-alcoholic beverages,51.2
1989,1989-09-01,Alcoholic beverages,58.5
1989,1989-09-01,Tobacco,17.1
1989,1989-09-01,Clothing,217.7
1989,1989-09-01,Footwear including repairs,166.2
1989,1989-09-01,Actual rents for housing,36.3
1989,1989-09-01,Regular maintenance and repair of the dwelling,43.2
1989,1989-09-01,Water supply and misc. services for the dwelling,26.1
1989,1989-09-01,"Electricity, gas and other fuels",32.4
1989,1989-09-01,"Furniture, furnishings and carpets",67
1989,1989-09-01,Household textiles,126.3
1989,1989-09-01,"Household appliances, fitting and repairs",110.1
1989,1989-09-01,"Glassware, tableware and household utensils",88.1
1989,1989-09-01,Tools and equipment for house and garden,75
1989,1989-09-01,Goods and services for routine maintenance,46.1
1989,1989-09-01,Medical products appliances and equipment,58.2
1989,1989-09-01,Out-patient services:,NA
1989,1989-09-01,Hospital services,NA
1989,1989-09-01,Purchase of vehicles,95.5
1989,1989-09-01,Operation of personal transport equipment,32
1989,1989-09-01,Transport services,24.9
1989,1989-09-01,Postal services,26.9
1989,1989-09-01,Audio-visual equipment and related products,720.6
1989,1989-09-01,Other major durables for recreation and culture,NA
1989,1989-09-01,Other recreational items and equipment gardens & pets,98.7
1989,1989-09-01,Recreational and cultural services,37
1989,1989-09-01,"Books, newspapers and stationery",41.6
1989,1989-09-01,Package holiday,NA
1989,1989-09-01,Cpi index 10.4 tertiary education,NA
1989,1989-09-01,Catering services,36.7
1989,1989-09-01,Accommodation services,NA
1989,1989-09-01,Personal care,55.6
1989,1989-09-01,Personal effects n.e.c.,70.4
1989,1989-09-01,Social protection,NA
1989,1989-09-01,Insurance,23.7
1989,1989-09-01,Financial services n.e.c.,103.5
1989,1989-09-01,Other services nec,35.4
1989,1989-10-01,Cpi index 00: all items,53.1
1989,1989-10-01,Food,52.5
1989,1989-10-01,Non-alcoholic beverages,51.3
1989,1989-10-01,Alcoholic beverages,58.6
1989,1989-10-01,Tobacco,17.3
1989,1989-10-01,Clothing,220.3
1989,1989-10-01,Footwear including repairs,168.5
1989,1989-10-01,Actual rents for housing,36.6
1989,1989-10-01,Regular maintenance and repair of the dwelling,43.5
1989,1989-10-01,Water supply and misc. services for the dwelling,26.1
1989,1989-10-01,"Electricity, gas and other fuels",32.5
1989,1989-10-01,"Furniture, furnishings and carpets",67.5
1989,1989-10-01,Household textiles,127.2
1989,1989-10-01,"Household appliances, fitting and repairs",110.5
1989,1989-10-01,"Glassware, tableware and household utensils",88.7
1989,1989-10-01,Tools and equipment for house and garden,75.6
1989,1989-10-01,Goods and services for routine maintenance,46.4
1989,1989-10-01,Medical products appliances and equipment,58.5
1989,1989-10-01,Out-patient services:,NA
1989,1989-10-01,Hospital services,NA
1989,1989-10-01,Purchase of vehicles,95.5
1989,1989-10-01,Operation of personal transport equipment,32.2
1989,1989-10-01,Transport services,25
1989,1989-10-01,Postal services,28.5
1989,1989-10-01,Audio-visual equipment and related products,723.3
1989,1989-10-01,Other major durables for recreation and culture,NA
1989,1989-10-01,Other recreational items and equipment gardens & pets,99
1989,1989-10-01,Recreational and cultural services,37
1989,1989-10-01,"Books, newspapers and stationery",42.3
1989,1989-10-01,Package holiday,NA
1989,1989-10-01,Cpi index 10.4 tertiary education,NA
1989,1989-10-01,Catering services,37
1989,1989-10-01,Accommodation services,NA
1989,1989-10-01,Personal care,56.1
1989,1989-10-01,Personal effects n.e.c.,70.6
1989,1989-10-01,Social protection,NA
1989,1989-10-01,Insurance,23.9
1989,1989-10-01,Financial services n.e.c.,103.6
1989,1989-10-01,Other services nec,35.3
1989,1989-11-01,Cpi index 00: all items,53.3
1989,1989-11-01,Food,53.1
1989,1989-11-01,Non-alcoholic beverages,51.3
1989,1989-11-01,Alcoholic beverages,58.2
1989,1989-11-01,Tobacco,17.4
1989,1989-11-01,Clothing,221.8
1989,1989-11-01,Footwear including repairs,169
1989,1989-11-01,Actual rents for housing,36.7
1989,1989-11-01,Regular maintenance and repair of the dwelling,43.6
1989,1989-11-01,Water supply and misc. services for the dwelling,26.1
1989,1989-11-01,"Electricity, gas and other fuels",32.6
1989,1989-11-01,"Furniture, furnishings and carpets",67.7
1989,1989-11-01,Household textiles,127.6
1989,1989-11-01,"Household appliances, fitting and repairs",110.8
1989,1989-11-01,"Glassware, tableware and household utensils",88.9
1989,1989-11-01,Tools and equipment for house and garden,75.8
1989,1989-11-01,Goods and services for routine maintenance,46.7
1989,1989-11-01,Medical products appliances and equipment,58.7
1989,1989-11-01,Out-patient services:,NA
1989,1989-11-01,Hospital services,NA
1989,1989-11-01,Purchase of vehicles,94.9
1989,1989-11-01,Operation of personal transport equipment,32.1
1989,1989-11-01,Transport services,25.1
1989,1989-11-01,Postal services,28.5
1989,1989-11-01,Audio-visual equipment and related products,725.8
1989,1989-11-01,Other major durables for recreation and culture,NA
1989,1989-11-01,Other recreational items and equipment gardens & pets,99.1
1989,1989-11-01,Recreational and cultural services,37.5
1989,1989-11-01,"Books, newspapers and stationery",42.9
1989,1989-11-01,Package holiday,NA
1989,1989-11-01,Cpi index 10.4 tertiary education,NA
1989,1989-11-01,Catering services,37.2
1989,1989-11-01,Accommodation services,NA
1989,1989-11-01,Personal care,56.4
1989,1989-11-01,Personal effects n.e.c.,70.8
1989,1989-11-01,Social protection,NA
1989,1989-11-01,Insurance,23.9
1989,1989-11-01,Financial services n.e.c.,104.3
1989,1989-11-01,Other services nec,36
1989,1989-12-01,Cpi index 00: all items,53.4
1989,1989-12-01,Food,53.5
1989,1989-12-01,Non-alcoholic beverages,51.5
1989,1989-12-01,Alcoholic beverages,57.7
1989,1989-12-01,Tobacco,17.4
1989,1989-12-01,Clothing,221.5
1989,1989-12-01,Footwear including repairs,169.3
1989,1989-12-01,Actual rents for housing,36.8
1989,1989-12-01,Regular maintenance and repair of the dwelling,43.7
1989,1989-12-01,Water supply and misc. services for the dwelling,26.1
1989,1989-12-01,"Electricity, gas and other fuels",32.7
1989,1989-12-01,"Furniture, furnishings and carpets",68
1989,1989-12-01,Household textiles,127.7
1989,1989-12-01,"Household appliances, fitting and repairs",110.9
1989,1989-12-01,"Glassware, tableware and household utensils",89
1989,1989-12-01,Tools and equipment for house and garden,76
1989,1989-12-01,Goods and services for routine maintenance,46.8
1989,1989-12-01,Medical products appliances and equipment,58.7
1989,1989-12-01,Out-patient services:,NA
1989,1989-12-01,Hospital services,NA
1989,1989-12-01,Purchase of vehicles,93.5
1989,1989-12-01,Operation of personal transport equipment,32
1989,1989-12-01,Transport services,25.1
1989,1989-12-01,Postal services,28.5
