Year,Date,CPI component,pct_change
1991,1991-10-01,Footwear including repairs,184.3
1991,1991-10-01,Actual rents for housing,45.5
1991,1991-10-01,Regular maintenance and repair of the dwelling,52.2
1991,1991-10-01,Water supply and misc. services for the dwelling,35
1991,1991-10-01,"Electricity, gas and other fuels",38.2
1991,1991-10-01,"Furniture, furnishings and carpets",75.8
1991,1991-10-01,Household textiles,131.9
1991,1991-10-01,"Household appliances, fitting and repairs",119.2
1991,1991-10-01,"Glassware, tableware and household utensils",99.3
1991,1991-10-01,Tools and equipment for house and garden,86.4
1991,1991-10-01,Goods and services for routine maintenance,55.2
1991,1991-10-01,Medical products appliances and equipment,71
1991,1991-10-01,Out-patient services:,NA
1991,1991-10-01,Hospital services,NA
1991,1991-10-01,Purchase of vehicles,104.3
1991,1991-10-01,Operation of personal transport equipment,39.2
1991,1991-10-01,Transport services,30.1
1991,1991-10-01,Postal services,34
1991,1991-10-01,Audio-visual equipment and related products,731.2
1991,1991-10-01,Other major durables for recreation and culture,NA
1991,1991-10-01,Other recreational items and equipment gardens & pets,108.8
1991,1991-10-01,Recreational and cultural services,44.5
1991,1991-10-01,"Books, newspapers and stationery",49.7
1991,1991-10-01,Package holiday,NA
1991,1991-10-01,Cpi index 10.4 tertiary education,NA
1991,1991-10-01,Catering services,45.5
1991,1991-10-01,Accommodation services,NA
1991,1991-10-01,Personal care,66
1991,1991-10-01,Personal effects n.e.c.,73.8
1991,1991-10-01,Social protection,NA
1991,1991-10-01,Insurance,30.7
1991,1991-10-01,Financial services n.e.c.,122.5
1991,1991-10-01,Other services nec,38.9
1992,1992-01-01,Cpi index 00: all items,61.7
1992,1992-01-01,Food,59.9
1992,1992-01-01,Non-alcoholic beverages,61.4
1992,1992-01-01,Alcoholic beverages,71.5
1992,1992-01-01,Tobacco,22.1
1992,1992-01-01,Clothing,220
1992,1992-01-01,Footwear including repairs,180.2
1992,1992-01-01,Actual rents for housing,45.9
1992,1992-01-01,Regular maintenance and repair of the dwelling,52.6
1992,1992-01-01,Water supply and misc. services for the dwelling,35
1992,1992-01-01,"Electricity, gas and other fuels",38
1992,1992-01-01,"Furniture, furnishings and carpets",74.5
1992,1992-01-01,Household textiles,127.8
1992,1992-01-01,"Household appliances, fitting and repairs",116.9
1992,1992-01-01,"Glassware, tableware and household utensils",98.9
1992,1992-01-01,Tools and equipment for house and garden,87.1
1992,1992-01-01,Goods and services for routine maintenance,56.6
1992,1992-01-01,Medical products appliances and equipment,71.4
1992,1992-01-01,Out-patient services:,NA
1992,1992-01-01,Hospital services,NA
1992,1992-01-01,Purchase of vehicles,105.4
1992,1992-01-01,Operation of personal transport equipment,38.8
1992,1992-01-01,Transport services,30.9
1992,1992-01-01,Postal services,34.1
1992,1992-01-01,Audio-visual equipment and related products,721.4
1992,1992-01-01,Other major durables for recreation and culture,NA
1992,1992-01-01,Other recreational items and equipment gardens & pets,110.2
1992,1992-01-01,Recreational and cultural services,44.8
1992,1992-01-01,"Books, newspapers and stationery",50.3
1992,1992-01-01,Package holiday,NA
1992,1992-01-01,Cpi index 10.4 tertiary education,NA
1992,1992-01-01,Catering services,45.8
1992,1992-01-01,Accommodation services,NA
1992,1992-01-01,Personal care,66.6
1992,1992-01-01,Personal effects n.e.c.,73.5
1992,1992-01-01,Social protection,NA
1992,1992-01-01,Insurance,33.3
1992,1992-01-01,Financial services n.e.c.,122.5
1992,1992-01-01,Other services nec,39.3
1992,1992-04-01,Cpi index 00: all items,62.8
1992,1992-04-01,Food,59.9
1992,1992-04-01,Non-alcoholic beverages,62
1992,1992-04-01,Alcoholic beverages,73.4
1992,1992-04-01,Tobacco,23.5
1992,1992-04-01,Clothing,224.9
1992,1992-04-01,Footwear including repairs,180.9
1992,1992-04-01,Actual rents for housing,48.7
1992,1992-04-01,Regular maintenance and repair of the dwelling,52.5
1992,1992-04-01,Water supply and misc. services for the dwelling,38.6
1992,1992-04-01,"Electricity, gas and other fuels",38.2
1992,1992-04-01,"Furniture, furnishings and carpets",75.2
1992,1992-04-01,Household textiles,128.8
1992,1992-04-01,"Household appliances, fitting and repairs",118.5
1992,1992-04-01,"Glassware, tableware and household utensils",99.1
1992,1992-04-01,Tools and equipment for house and garden,86.8
1992,1992-04-01,Goods and services for routine maintenance,57.6
1992,1992-04-01,Medical products appliances and equipment,73.1
1992,1992-04-01,Out-patient services:,NA
1992,1992-04-01,Hospital services,NA
1992,1992-04-01,Purchase of vehicles,107.3
1992,1992-04-01,Operation of personal transport equipment,40.2
1992,1992-04-01,Transport services,31.4
1992,1992-04-01,Postal services,34.1
1992,1992-04-01,Audio-visual equipment and related products,721.3
1992,1992-04-01,Other major durables for recreation and culture,NA
1992,1992-04-01,Other recreational items and equipment gardens & pets,110.8
1992,1992-04-01,Recreational and cultural services,46.3
1992,1992-04-01,"Books, newspapers and stationery",51.3
1992,1992-04-01,Package holiday,NA
1992,1992-04-01,Cpi index 10.4 tertiary education,NA
1992,1992-04-01,Catering services,46.7
1992,1992-04-01,Accommodation services,NA
1992,1992-04-01,Personal care,67.8
1992,1992-04-01,Personal effects n.e.c.,74.2
1992,1992-04-01,Social protection,NA
1992,1992-04-01,Insurance,34.7
1992,1992-04-01,Financial services n.e.c.,128.4
1992,1992-04-01,Other services nec,39.4
1992,1992-07-01,Cpi index 00: all items,62.7
1992,1992-07-01,Food,59
1992,1992-07-01,Non-alcoholic beverages,61.6
1992,1992-07-01,Alcoholic beverages,74
1992,1992-07-01,Tobacco,23.5
1992,1992-07-01,Clothing,217.4
1992,1992-07-01,Footwear including repairs,177.5
1992,1992-07-01,Actual rents for housing,48.8
1992,1992-07-01,Regular maintenance and repair of the dwelling,53.4
1992,1992-07-01,Water supply and misc. services for the dwelling,38.6
1992,1992-07-01,"Electricity, gas and other fuels",38.1
1992,1992-07-01,"Furniture, furnishings and carpets",74.8
1992,1992-07-01,Household textiles,126.8
1992,1992-07-01,"Household appliances, fitting and repairs",115.5
1992,1992-07-01,"Glassware, tableware and household utensils",98.5
1992,1992-07-01,Tools and equipment for house and garden,88.2
1992,1992-07-01,Goods and services for routine maintenance,58.4
1992,1992-07-01,Medical products appliances and equipment,74.2
1992,1992-07-01,Out-patient services:,NA
1992,1992-07-01,Hospital services,NA
1992,1992-07-01,Purchase of vehicles,107.4
1992,1992-07-01,Operation of personal transport equipment,40.2
1992,1992-07-01,Transport services,31.8
1992,1992-07-01,Postal services,34.1
1992,1992-07-01,Audio-visual equipment and related products,708.2
1992,1992-07-01,Other major durables for recreation and culture,NA
1992,1992-07-01,Other recreational items and equipment gardens & pets,110.9
1992,1992-07-01,Recreational and cultural services,46.5
1992,1992-07-01,"Books, newspapers and stationery",51.8
1992,1992-07-01,Package holiday,NA
1992,1992-07-01,Cpi index 10.4 tertiary education,NA
1992,1992-07-01,Catering services,47.3
1992,1992-07-01,Accommodation services,NA
1992,1992-07-01,Personal care,68.5
1992,1992-07-01,Personal effects n.e.c.,73.7
1992,1992-07-01,Social protection,NA
1992,1992-07-01,Insurance,36.3
1992,1992-07-01,Financial services n.e.c.,128.4
1992,1992-07-01,Other services nec,39.1
1992,1992-10-01,Cpi index 00: all items,63.1
1992,1992-10-01,Food,59.3
1992,1992-10-01,Non-alcoholic beverages,60.9
1992,1992-10-01,Alcoholic beverages,73.6
1992,1992-10-01,Tobacco,23.7
1992,1992-10-01,Clothing,225.6
1992,1992-10-01,Footwear including repairs,182
1992,1992-10-01,Actual rents for housing,49.1
1992,1992-10-01,Regular maintenance and repair of the dwelling,53.2
1992,1992-10-01,Water supply and misc. services for the dwelling,38.6
1992,1992-10-01,"Electricity, gas and other fuels",38
1992,1992-10-01,"Furniture, furnishings and carpets",76.4
1992,1992-10-01,Household textiles,128.6
1992,1992-10-01,"Household appliances, fitting and repairs",118.9
1992,1992-10-01,"Glassware, tableware and household utensils",98.5
1992,1992-10-01,Tools and equipment for house and garden,88.4
1992,1992-10-01,Goods and services for routine maintenance,58.7
1992,1992-10-01,Medical products appliances and equipment,74.8
1992,1992-10-01,Out-patient services:,NA
1992,1992-10-01,Hospital services,NA
1992,1992-10-01,Purchase of vehicles,104.2
1992,1992-10-01,Operation of personal transport equipment,41.1
1992,1992-10-01,Transport services,32
1992,1992-10-01,Postal services,34.1
1992,1992-10-01,Audio-visual equipment and related products,710.8
1992,1992-10-01,Other major durables for recreation and culture,NA
1992,1992-10-01,Other recreational items and equipment gardens & pets,111
1992,1992-10-01,Recreational and cultural services,46.4
1992,1992-10-01,"Books, newspapers and stationery",52.4
1992,1992-10-01,Package holiday,NA
1992,1992-10-01,Cpi index 10.4 tertiary education,NA
1992,1992-10-01,Catering services,47.8
1992,1992-10-01,Accommodation services,NA
1992,1992-10-01,Personal care,68.8
1992,1992-10-01,Personal effects n.e.c.,74.5
1992,1992-10-01,Social protection,NA
1992,1992-10-01,Insurance,37.6
1992,1992-10-01,Financial services n.e.c.,128.4
1992,1992-10-01,Other services nec,38.7
1993,1993-01-01,Cpi index 00: all items,63.2
1993,1993-01-01,Food,60.5
1993,1993-01-01,Non-alcoholic beverages,61.6
1993,1993-01-01,Alcoholic beverages,74.5
1993,1993-01-01,Tobacco,24.1
1993,1993-01-01,Clothing,214.3
1993,1993-01-01,Footwear including repairs,178.3
1993,1993-01-01,Actual rents for housing,49.2
1993,1993-01-01,Regular maintenance and repair of the dwelling,53.3
1993,1993-01-01,Water supply and misc. services for the dwelling,38.6
1993,1993-01-01,"Electricity, gas and other fuels",37.9
1993,1993-01-01,"Furniture, furnishings and carpets",74.5
1993,1993-01-01,Household textiles,124.6
1993,1993-01-01,"Household appliances, fitting and repairs",117.4
1993,1993-01-01,"Glassware, tableware and household utensils",97.7
1993,1993-01-01,Tools and equipment for house and garden,89.2
1993,1993-01-01,Goods and services for routine maintenance,59.1
1993,1993-01-01,Medical products appliances and equipment,75.3
1993,1993-01-01,Out-patient services:,NA
1993,1993-01-01,Hospital services,NA
1993,1993-01-01,Purchase of vehicles,101.3
1993,1993-01-01,Operation of personal transport equipment,41.5
1993,1993-01-01,Transport services,33.2
1993,1993-01-01,Postal services,34.3
1993,1993-01-01,Audio-visual equipment and related products,709.8
1993,1993-01-01,Other major durables for recreation and culture,NA
1993,1993-01-01,Other recreational items and equipment gardens & pets,111.3
1993,1993-01-01,Recreational and cultural services,46.5
1993,1993-01-01,"Books, newspapers and stationery",52.7
1993,1993-01-01,Package holiday,46.6
1993,1993-01-01,Cpi index 10.4 tertiary education,NA
1993,1993-01-01,Catering services,48.2
1993,1993-01-01,Accommodation services,NA
1993,1993-01-01,Personal care,69.5
1993,1993-01-01,Personal effects n.e.c.,73.4
1993,1993-01-01,Social protection,NA
1993,1993-01-01,Insurance,38.7
1993,1993-01-01,Financial services n.e.c.,129.3
1993,1993-01-01,Other services nec,39.4
1993,1993-04-01,Cpi index 00: all items,64.4
1993,1993-04-01,Food,61.1
1993,1993-04-01,Non-alcoholic beverages,62.2
1993,1993-04-01,Alcoholic beverages,75.7
1993,1993-04-01,Tobacco,25.1
1993,1993-04-01,Clothing,218.8
1993,1993-04-01,Footwear including repairs,181.9
1993,1993-04-01,Actual rents for housing,52.2
1993,1993-04-01,Regular maintenance and repair of the dwelling,53.2
1993,1993-04-01,Water supply and misc. services for the dwelling,41.9
1993,1993-04-01,"Electricity, gas and other fuels",37.6
1993,1993-04-01,"Furniture, furnishings and carpets",75.8
1993,1993-04-01,Household textiles,125.2
1993,1993-04-01,"Household appliances, fitting and repairs",119
1993,1993-04-01,"Glassware, tableware and household utensils",98.6
1993,1993-04-01,Tools and equipment for house and garden,89.6
1993,1993-04-01,Goods and services for routine maintenance,59.1
1993,1993-04-01,Medical products appliances and equipment,74.5
1993,1993-04-01,Out-patient services:,NA
1993,1993-04-01,Hospital services,NA
1993,1993-04-01,Purchase of vehicles,105.1
1993,1993-04-01,Operation of personal transport equipment,43.2
1993,1993-04-01,Transport services,33.7
1993,1993-04-01,Postal services,34.4
1993,1993-04-01,Audio-visual equipment and related products,712
1993,1993-04-01,Other major durables for recreation and culture,NA
1993,1993-04-01,Other recreational items and equipment gardens & pets,111.5
1993,1993-04-01,Recreational and cultural services,47.6
1993,1993-04-01,"Books, newspapers and stationery",53.4
1993,1993-04-01,Package holiday,46.9
1993,1993-04-01,Cpi index 10.4 tertiary education,NA
1993,1993-04-01,Catering services,49.1
1993,1993-04-01,Accommodation services,NA
1993,1993-04-01,Personal care,70
1993,1993-04-01,Personal effects n.e.c.,75.2
1993,1993-04-01,Social protection,NA
1993,1993-04-01,Insurance,40.1
1993,1993-04-01,Financial services n.e.c.,129.8
1993,1993-04-01,Other services nec,39.8
1993,1993-07-01,Cpi index 00: all items,64.5
1993,1993-07-01,Food,61
1993,1993-07-01,Non-alcoholic beverages,62.1
1993,1993-07-01,Alcoholic beverages,75.6
1993,1993-07-01,Tobacco,25.4
1993,1993-07-01,Clothing,214.2
1993,1993-07-01,Footwear including repairs,178.2
1993,1993-07-01,Actual rents for housing,52.4
1993,1993-07-01,Regular maintenance and repair of the dwelling,53.2
1993,1993-07-01,Water supply and misc. services for the dwelling,41.9
1993,1993-07-01,"Electricity, gas and other fuels",37.4
1993,1993-07-01,"Furniture, furnishings and carpets",74.5
1993,1993-07-01,Household textiles,123.5
1993,1993-07-01,"Household appliances, fitting and repairs",116.4
1993,1993-07-01,"Glassware, tableware and household utensils",97
1993,1993-07-01,Tools and equipment for house and garden,90.2
1993,1993-07-01,Goods and services for routine maintenance,59.2
1993,1993-07-01,Medical products appliances and equipment,72.5
1993,1993-07-01,Out-patient services:,NA
1993,1993-07-01,Hospital services,NA
1993,1993-07-01,Purchase of vehicles,108
1993,1993-07-01,Operation of personal transport equipment,43.1
1993,1993-07-01,Transport services,33.9
1993,1993-07-01,Postal services,34.4
1993,1993-07-01,Audio-visual equipment and related products,705.1
1993,1993-07-01,Other major durables for recreation and culture,NA
1993,1993-07-01,Other recreational items and equipment gardens & pets,113
1993,1993-07-01,Recreational and cultural services,47.9
1993,1993-07-01,"Books, newspapers and stationery",53.3
1993,1993-07-01,Package holiday,47.2
1993,1993-07-01,Cpi index 10.4 tertiary education,NA
1993,1993-07-01,Catering services,49.7
1993,1993-07-01,Accommodation services,NA
1993,1993-07-01,Personal care,70.8
1993,1993-07-01,Personal effects n.e.c.,76
1993,1993-07-01,Social protection,NA
1993,1993-07-01,Insurance,40.9
1993,1993-07-01,Financial services n.e.c.,129.8
1993,1993-07-01,Other services nec,40
1993,1993-10-01,Cpi index 00: all items,64.7
1993,1993-10-01,Food,60.1
1993,1993-10-01,Non-alcoholic beverages,61
1993,1993-10-01,Alcoholic beverages,74.7
1993,1993-10-01,Tobacco,25.9
1993,1993-10-01,Clothing,221.6
1993,1993-10-01,Footwear including repairs,182.9
1993,1993-10-01,Actual rents for housing,52.7
1993,1993-10-01,Regular maintenance and repair of the dwelling,53.3
1993,1993-10-01,Water supply and misc. services for the dwelling,41.9
1993,1993-10-01,"Electricity, gas and other fuels",37.4
1993,1993-10-01,"Furniture, furnishings and carpets",75.3
1993,1993-10-01,Household textiles,124.4
1993,1993-10-01,"Household appliances, fitting and repairs",118.6
1993,1993-10-01,"Glassware, tableware and household utensils",98.5
1993,1993-10-01,Tools and equipment for house and garden,89.9
1993,1993-10-01,Goods and services for routine maintenance,59.6
1993,1993-10-01,Medical products appliances and equipment,74.9
1993,1993-10-01,Out-patient services:,NA
1993,1993-10-01,Hospital services,NA
1993,1993-10-01,Purchase of vehicles,105.3
1993,1993-10-01,Operation of personal transport equipment,43.2
1993,1993-10-01,Transport services,33.8
